path_before,git_tracked,sha256,size_bytes,classification,canonical_replacement,planned_action,destination,reason,rollback_method,references_to_update
submission_package/ejco_reproducibility_artifact/src/mwfas/wmsf.py,yes,7d8f4a7cf603b6d31e7ed41d368579e0a34dfba6f5d979fbd72a1b6975697e60,15445,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_reproducibility_artifact/src/mwfas/wmsf.py,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source.zip,yes,7814a8759a949c82dece1a015de80e089575be3b6c0a67decb35973ea432a722,113799,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source.zip,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/declarations/competing_interest.tex,yes,2fe7e484ae3d5c4d03cbdcc195801354b2da5076fe6345d7f99d651e3f52e85c,207,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/declarations/competing_interest.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/declarations/credit_statement_nonanonymized.tex,yes,cd18c259cfb14ab9afabd270ffd0d57bb71098fd52539a9b3bb2ddbee5ceccec,241,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/declarations/credit_statement_nonanonymized.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/declarations/data_code_availability.tex,yes,d538522634955aa069ecb20decb2ed1b9715d5dee3e98a6f7bf98d4d9409245f,337,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/declarations/data_code_availability.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/declarations/funding_statement.tex,yes,7f9082b5f624e4015da2792ec64938b081f654ece07ee9ae836071e5a8d6e8c6,164,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/declarations/funding_statement.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/declarations/generative_ai_declaration.tex,yes,f4d5b276be883a3ef1cd2ca8a89814660aa0e10779076a21f2d5f3708f736d13,509,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/declarations/generative_ai_declaration.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/elsarticle-harv.bst,yes,72aba7337e89e710736dc7e71b49387cd2ab7c8f67a1676f66b2dddfa7a5fa60,29992,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/elsarticle-harv.bst,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/elsarticle.cls,yes,fe765ae7aaec179f19763bd5c6f24493a3fcf95b1d949936f6a4eea29ff25ca5,45211,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/elsarticle.cls,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/figures/exp4_relative_bw.pdf,yes,d4310e541f879386dc53150e8f6efc8a0b23fe039938e63b054e6f32ca6df043,16330,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/figures/exp4_relative_bw.pdf,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/figures/exp4_win_counts.pdf,yes,99f0666133681857b5cc307c74316a13239a8c7c27252ece65d389a0b6cfbe91,16285,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/figures/exp4_win_counts.pdf,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/figures/exp5_lolib_scope.pdf,yes,229afa643e032d423ea4e2dab29bb824fe0815bccc2b337347b24a7173b4a66b,12642,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/figures/exp5_lolib_scope.pdf,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/figures/exp6_ipsns_budget_curve.pdf,yes,dbd23fe9ae568f68b6b64a40aea23c6d75d571636b08675e1f84d55c3df1597f,17917,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/figures/exp6_ipsns_budget_curve.pdf,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/figures/framework_overview.tex,yes,f61e98352b56a552ff47bc52f32c5911a472cc5d6cdf672bf9743aa8861892f5,2177,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/figures/framework_overview.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/main.tex,yes,f9bb5e684ff0fed000a18305ab196b9ecf0a77c0bd8210d366922eaba8dc8281,3743,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/main.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/references.bib,yes,a7f36e1bbc64ccdc4e3c82c9c5c6d35499788a059611471b7037a0290ef28cab,10099,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/references.bib,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/sections/01_introduction.tex,yes,5cd31277d10f19f027a5fecaf387d7dd4a5ebf9b1decb6e2639d57a90c6a5605,9532,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/sections/01_introduction.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/sections/02_related_work.tex,yes,dd32c1328c68dc37b81d54b19c5c49cf9683308a976e18308b5357530834f2f6,15713,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/sections/02_related_work.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/sections/03_problem_definition.tex,yes,4dcc166255af3f12f5afa4482668c8d295ad15ae209e726a5dd18eb7a9cc2864,2036,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/sections/03_problem_definition.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/sections/04_algorithmic_framework.tex,yes,012a4758efddc572bc50012fef1fec46b845eda2bffc7c5a18d4537259301fed,12721,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/sections/04_algorithmic_framework.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/sections/05_experimental_design.tex,yes,459059ee9e554cbb4360ed2629c9e68aa3262de48e514638e97b302c50ac65fa,13657,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/sections/05_experimental_design.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/sections/06_results.tex,yes,7b4476cfca14951d0d8afd1bc4e3a3d61e10c94e6e003dd656927bf97086570e,15591,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/sections/06_results.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/sections/07_discussion.tex,yes,312916d8701a966be5e92ac5587ebd17cbf08eb28e309b6f3cb0271c1cfcfc84,11025,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/sections/07_discussion.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/sections/08_conclusion.tex,yes,3791d6d5cfb1f8daeced06b81811e3be6d92da587783f9c62430750afc1f2288,3127,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/sections/08_conclusion.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_ablation.tex,yes,9f967515cdc98b8712d1cef8327d137f0a3689eab7e1ac45b3d4a78050cad768,1003,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_ablation.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_algorithm_components.tex,yes,aeffa418080cf2b8652b46bae525579dcf2707cb893316ad2bdd58375651e7c7,917,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_algorithm_components.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_algorithm_invariants.tex,yes,e43b49621e88f568d0427bee26d00714411c20f67a5e1a32d23ce6e426d69df1,971,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_algorithm_invariants.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_application_case.tex,yes,97c6ea7da18403eb540f26ef1313d4cadd76418dc4966057e09844f54ad8392b,671,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_application_case.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_exact_validation.tex,yes,5218827a8f01f36c5a2bffd55e7922d42e910d2550e6dedd6839cd95d822563b,713,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_exact_validation.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_experiment_overview.tex,yes,1c285e538d0c1b011fe68991befce5d1b5a34b4c1b9f477e28d0f9d6c71b02e1,1187,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_experiment_overview.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_ipsns_budget_curve.tex,yes,e9eeb2c0026f60de6dceb288f1f08a6ce35c59b14a3fb6b89da70062b83b53d0,1492,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_ipsns_budget_curve.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_lolib_scope.tex,yes,2b798d554c7b87bd2546e0f42e63b640567943c842fb3c08aa9ca17130a91328,1423,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_lolib_scope.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_medium_mip_baseline.tex,yes,3180d582376b4e9bef664f18d2a21d57a3c1e30760fc95aac1429e631c3b89e2,747,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_medium_mip_baseline.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_paired_sparse_tests.tex,yes,1cd145ab014e9d696d3ae49d3a4e37df8130bad6678ad24c6f39452093ae58ac,1509,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_paired_sparse_tests.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_plain_local_search.tex,yes,f8f1cd5da5c1f1b2e7d2fb63fc65a690f6ddb74229caec35f84873de7b7542c2,1319,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_plain_local_search.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_sparse_external_baselines.tex,yes,6239258bdcfba406fb4aa00dfb4076bdcc18dee7fa4f3f7e85d9915184097f11,1267,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_sparse_external_baselines.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/tables/table_structural_diagnostic.tex,yes,5dc6ab0a28bfbd84a9d6060136ad9687ef8155914b0c4e84659d3555648009e9,1213,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/tables/table_structural_diagnostic.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/title_page.tex,yes,f11ee8839fab2b32a405df083c281752e8a4ce81a1896a9fd1e7d9fd10c5befe,1379,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/ejco_source/title_page.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/main.pdf,yes,f82d9baf42a215b546212e5176423bad6c67704391048952097899d020bf6593,235931,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/legacy_submission_packages/ejco_submission_package/main.pdf,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/.gitignore,yes,c0dd5c08a5182eb0257dfe77139f89b19f78eda965d4ecc31526ed59724ace84,198,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/.gitignore,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/README.md,yes,fabae7134ec722febe02b8315b8884e424cc5aadc94a403a6d2c74368303bc98,2240,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/README.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/cover_letter_draft.pdf,yes,585e2b5e71b96b6d5a915fa44a0d86940ed06cfa946205fb801f2717f069a04f,13676,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/cover_letter_draft.pdf,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/cover_letter_draft.tex,yes,9b431440f840d95e103ad0b225ea407d22ec0dd1f2100ced799ffcba1b60f02f,1905,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/cover_letter_draft.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/declarations/competing_interest.tex,yes,2fe7e484ae3d5c4d03cbdcc195801354b2da5076fe6345d7f99d651e3f52e85c,207,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/declarations/competing_interest.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/declarations/credit_statement.tex,yes,ce44365c5bff7b8c677be9fdce7ff3ee4018f33aab757d4b127472fc61e90f3f,237,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/declarations/credit_statement.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/declarations/credit_statement_nonanonymized.tex,yes,cd18c259cfb14ab9afabd270ffd0d57bb71098fd52539a9b3bb2ddbee5ceccec,241,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/declarations/credit_statement_nonanonymized.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/declarations/data_code_availability.tex,yes,d538522634955aa069ecb20decb2ed1b9715d5dee3e98a6f7bf98d4d9409245f,337,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/declarations/data_code_availability.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/declarations/data_code_availability_anonymized.tex,yes,106d70a75b75922876a2b20efd30966404d828f44bce98d9cfa34a2f6925aab1,544,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/declarations/data_code_availability_anonymized.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/declarations/funding_statement.tex,yes,7f9082b5f624e4015da2792ec64938b081f654ece07ee9ae836071e5a8d6e8c6,164,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/declarations/funding_statement.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/declarations/generative_ai_declaration.tex,yes,f4d5b276be883a3ef1cd2ca8a89814660aa0e10779076a21f2d5f3708f736d13,509,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/declarations/generative_ai_declaration.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/elsarticle-harv.bst,yes,72aba7337e89e710736dc7e71b49387cd2ab7c8f67a1676f66b2dddfa7a5fa60,29992,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/elsarticle-harv.bst,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/elsarticle-num.bst,yes,c78306322e84bcc20637711f5a542dd4c329f812902fd1cf6d71393ca321e92b,29451,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/elsarticle-num.bst,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/elsarticle.cls,yes,fe765ae7aaec179f19763bd5c6f24493a3fcf95b1d949936f6a4eea29ff25ca5,45211,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/elsarticle.cls,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/figures/exp4_relative_bw.pdf,yes,d4310e541f879386dc53150e8f6efc8a0b23fe039938e63b054e6f32ca6df043,16330,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/figures/exp4_relative_bw.pdf,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/figures/exp4_win_counts.pdf,yes,99f0666133681857b5cc307c74316a13239a8c7c27252ece65d389a0b6cfbe91,16285,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/figures/exp4_win_counts.pdf,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/figures/exp5_lolib_scope.pdf,yes,229afa643e032d423ea4e2dab29bb824fe0815bccc2b337347b24a7173b4a66b,12642,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/figures/exp5_lolib_scope.pdf,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/figures/exp6_ipsns_budget_curve.pdf,yes,dbd23fe9ae568f68b6b64a40aea23c6d75d571636b08675e1f84d55c3df1597f,17917,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/figures/exp6_ipsns_budget_curve.pdf,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/figures/framework_overview.tex,yes,f61e98352b56a552ff47bc52f32c5911a472cc5d6cdf672bf9743aa8861892f5,2177,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/figures/framework_overview.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/highlights.pdf,yes,262bc2933dd9a5a34ca2da4ff56f147ca21c4cdb25b9b7b19f2f3b462f706d8b,9234,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/highlights.pdf,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/highlights.tex,yes,771cdb7841653e3da7eca121715eb4006ae7f8424b43650dba993959afd7aae9,594,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/highlights.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_files_for_upload/highlights.txt,yes,a5bd75068f92554c7731c6ea577f147ff0e9576d730bbc1458b71093ab746e27,323,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/highlights.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
submission_package/ejco_source/main.tex,yes,f9bb5e684ff0fed000a18305ab196b9ecf0a77c0bd8210d366922eaba8dc8281,3743,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/main.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/main_anonymized.tex,yes,59ec76396e7ea560668a1a874d95f02acc8c3c3a7f3bb0309579f471c277ff11,3349,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/main_anonymized.tex,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/README.md,yes,3dbf5a0a3b9d5452c66d3487a9412c2c9626f339578083848bb8745d893830d6,2219,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/README.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/anonymous_artifact_plan.md,yes,f3d8b48af825afcd2411d3966fc04b2dda5bd4f79dafdff1eb405ac21125bb9d,3996,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/anonymous_artifact_plan.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/artifact_validation/artifact_anonymity_report.md,yes,fd4e3db7170bc5a486c953b536a4b9e15ca942f0c7ad4b9c825054cdeada29bc,359,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/artifact_validation/artifact_anonymity_report.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/artifact_validation/artifact_checksums.txt,yes,4c5e81563bd684d814d89675e1436f0d19f08dc7b9dcd59bb702319e6c5148af,191,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/artifact_validation/artifact_checksums.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/artifact_validation/artifact_manifest.json,yes,0b17f1a3243a219b3158faee61d4d215c51c09ac1135962b4450cf1ae38d9fc5,18352,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/artifact_validation/artifact_manifest.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/artifact_validation/artifact_manifest.md,yes,b8687bfbd3374ee5d18fca41547ea3e769b832b417d6118ea6c7db97ce15b113,13376,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/artifact_validation/artifact_manifest.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/available_result_files_for_stats.txt,yes,072fd195cf910c1d6c91e13fe507084859632e221bc7cc168d07191104b84fc6,274986,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/available_result_files_for_stats.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/bibliography_extraction_report.md,yes,f97a962425d44f6ea879ee6321aefe199122b3ffaac66f445550ef492189d533,12104,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/bibliography_extraction_report.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/caie_author_guidelines.md,yes,1eca2911652a2ee1970998a8fea21b3188f36efa80daaafd7c6a58549c481c27,2663,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/caie_author_guidelines.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/caie_revision_pass_1.md,yes,a870ece57e9958eedbb143c388aac5760d4c0528ed315dc11f0a5d7f64d2e033,1364,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/caie_revision_pass_1.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
