source,destination,reason
paper/notes/final_upload_audit/final_no_edit_sanity_check.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_upload_audit/final_no_edit_sanity_check.md,archive stale/historical material
paper/notes/final_upload_audit/final_upload_readiness_report.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_upload_audit/final_upload_readiness_report.md,archive stale/historical material
paper/notes/final_upload_audit/main_anonymized_text.txt,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_upload_audit/main_anonymized_text.txt,archive stale/historical material
paper/notes/final_upload_audit/manual_submission_actions.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_upload_audit/manual_submission_actions.md,archive stale/historical material
paper/notes/final_upload_audit/pdf_text_scan.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_upload_audit/pdf_text_scan.json,archive stale/historical material
paper/notes/final_upload_audit/pdf_text_scan.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_upload_audit/pdf_text_scan.md,archive stale/historical material
paper/notes/final_upload_audit/source_placeholder_scan.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_upload_audit/source_placeholder_scan.json,archive stale/historical material
paper/notes/final_upload_audit/source_placeholder_scan.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_upload_audit/source_placeholder_scan.md,archive stale/historical material
paper/notes/final_upload_audit/title_page_text.txt,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_upload_audit/title_page_text.txt,archive stale/historical material
paper/notes/final_upload_audit/upload_inventory.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_upload_audit/upload_inventory.json,archive stale/historical material
paper/notes/final_upload_audit/upload_inventory.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_upload_audit/upload_inventory.md,archive stale/historical material
paper/notes/final_warning_pass/contact_sheet_report.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_warning_pass/contact_sheet_report.md,archive stale/historical material
paper/notes/final_warning_pass/main_anonymized_text_after.txt,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_warning_pass/main_anonymized_text_after.txt,archive stale/historical material
paper/notes/final_warning_pass/pdf_text_scan_after.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_warning_pass/pdf_text_scan_after.json,archive stale/historical material
paper/notes/final_warning_pass/pdf_text_scan_after.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_warning_pass/pdf_text_scan_after.md,archive stale/historical material
paper/notes/final_warning_pass/upload_staleness_check.txt,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_warning_pass/upload_staleness_check.txt,archive stale/historical material
paper/notes/final_warning_pass/warning_analysis_after.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_warning_pass/warning_analysis_after.json,archive stale/historical material
paper/notes/final_warning_pass/warning_analysis_after.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_warning_pass/warning_analysis_after.md,archive stale/historical material
paper/notes/final_warning_pass/warning_analysis_before.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_warning_pass/warning_analysis_before.json,archive stale/historical material
paper/notes/final_warning_pass/warning_analysis_before.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_warning_pass/warning_analysis_before.md,archive stale/historical material
paper/notes/final_warning_pass/warning_resolution_report.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_warning_pass/warning_resolution_report.md,archive stale/historical material
paper/notes/final_warning_pass/warning_to_section_map.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_warning_pass/warning_to_section_map.md,archive stale/historical material
paper/notes/full_manuscript_audit.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/full_manuscript_audit.json,archive stale/historical material
paper/notes/full_manuscript_audit.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/full_manuscript_audit.md,archive stale/historical material
paper/notes/latex_template_audit.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/latex_template_audit.json,archive stale/historical material
paper/notes/latex_template_audit.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/latex_template_audit.md,archive stale/historical material
paper/notes/manuscript_writing_plan.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/manuscript_writing_plan.md,archive stale/historical material
paper/notes/pre_submission_status.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/pre_submission_status.md,archive stale/historical material
paper/notes/predecessor_archive_extraction_manifest.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/predecessor_archive_extraction_manifest.md,archive stale/historical material
paper/notes/reference_count_after_strengthening.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/reference_count_after_strengthening.json,archive stale/historical material
paper/notes/reference_gap_report.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/reference_gap_report.md,archive stale/historical material
paper/notes/reference_strengthening_report.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/reference_strengthening_report.md,archive stale/historical material
paper/notes/reference_verification_report.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/reference_verification_report.md,archive stale/historical material
paper/notes/rejection_audit/extracted_review_text/README.txt,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/rejection_audit/extracted_review_text/README.txt,archive stale/historical material
paper/notes/rejection_audit/search_hits.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/rejection_audit/search_hits.md,archive stale/historical material
paper/notes/rejection_audit/source_file_scan.txt,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/rejection_audit/source_file_scan.txt,archive stale/historical material
paper/notes/rejection_concern_action_items.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/rejection_concern_action_items.md,archive stale/historical material
paper/notes/rejection_response_matrix.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/rejection_response_matrix.md,archive stale/historical material
paper/notes/repository_cleanup_after_submission_prep.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_cleanup_after_submission_prep.md,archive stale/historical material
paper/notes/repository_final_audit/artifact_scan.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/artifact_scan.json,archive stale/historical material
paper/notes/repository_final_audit/artifact_scan.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/artifact_scan.md,archive stale/historical material
paper/notes/repository_final_audit/cover_letter_draft_text.txt,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/cover_letter_draft_text.txt,archive stale/historical material
paper/notes/repository_final_audit/full_branch_repository_audit.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/full_branch_repository_audit.md,archive stale/historical material
paper/notes/repository_final_audit/latex_warning_status.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/latex_warning_status.md,archive stale/historical material
paper/notes/repository_final_audit/main_anonymized_text.txt,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/main_anonymized_text.txt,archive stale/historical material
paper/notes/repository_final_audit/manuscript_metrics.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/manuscript_metrics.json,archive stale/historical material
paper/notes/repository_final_audit/manuscript_metrics.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/manuscript_metrics.md,archive stale/historical material
paper/notes/repository_final_audit/pdf_text_scan.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/pdf_text_scan.json,archive stale/historical material
paper/notes/repository_final_audit/pdf_text_scan.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/pdf_text_scan.md,archive stale/historical material
paper/notes/repository_final_audit/result_provenance_check.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/result_provenance_check.json,archive stale/historical material
paper/notes/repository_final_audit/result_provenance_check.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/result_provenance_check.md,archive stale/historical material
paper/notes/repository_final_audit/source_scan.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/source_scan.json,archive stale/historical material
paper/notes/repository_final_audit/source_scan.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/source_scan.md,archive stale/historical material
paper/notes/repository_final_audit/title_page_text.txt,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/title_page_text.txt,archive stale/historical material
paper/notes/repository_final_audit/upload_file_inventory.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/upload_file_inventory.json,archive stale/historical material
paper/notes/repository_final_audit/upload_file_inventory.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/upload_file_inventory.md,archive stale/historical material
paper/notes/repository_final_audit/upload_staleness_audit.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/upload_staleness_audit.json,archive stale/historical material
paper/notes/repository_final_audit/upload_staleness_audit.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/repository_final_audit/upload_staleness_audit.md,archive stale/historical material
paper/notes/results_asset_provenance.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/results_asset_provenance.json,archive stale/historical material
paper/notes/results_asset_provenance.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/results_asset_provenance.md,archive stale/historical material
paper/notes/reusable_material_audit.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/reusable_material_audit.json,archive stale/historical material
paper/notes/reusable_material_audit.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/reusable_material_audit.md,archive stale/historical material
paper/notes/reuse_risk_report.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/reuse_risk_report.md,archive stale/historical material
paper/notes/second_reference_count_report.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/second_reference_count_report.json,archive stale/historical material
paper/notes/second_reference_pass_pdf_scan/anonymity_scan.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/second_reference_pass_pdf_scan/anonymity_scan.json,archive stale/historical material
paper/notes/second_reference_pass_pdf_scan/main_anonymized_text.txt,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/second_reference_pass_pdf_scan/main_anonymized_text.txt,archive stale/historical material
paper/notes/second_reference_pass_report.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/second_reference_pass_report.md,archive stale/historical material
paper/notes/structural_risk_reduction/README.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/structural_risk_reduction/README.md,archive stale/historical material
paper/notes/structural_risk_reduction/anonymity_style_scan.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/structural_risk_reduction/anonymity_style_scan.json,archive stale/historical material
paper/notes/structural_risk_reduction/available_files_for_structural_analysis.txt,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/structural_risk_reduction/available_files_for_structural_analysis.txt,archive stale/historical material
paper/notes/structural_risk_reduction/ipsns_gain_feature_correlation.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/structural_risk_reduction/ipsns_gain_feature_correlation.json,archive stale/historical material
paper/notes/structural_risk_reduction/ipsns_gain_feature_correlation.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/structural_risk_reduction/ipsns_gain_feature_correlation.md,archive stale/historical material
paper/notes/structural_risk_reduction/main_anonymized_text_after_structural_pass.txt,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/structural_risk_reduction/main_anonymized_text_after_structural_pass.txt,archive stale/historical material
paper/notes/structural_risk_reduction/sparse_dense_structural_diagnostic.json,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/structural_risk_reduction/sparse_dense_structural_diagnostic.json,archive stale/historical material
paper/notes/structural_risk_reduction/sparse_dense_structural_diagnostic.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/structural_risk_reduction/sparse_dense_structural_diagnostic.md,archive stale/historical material
paper/notes/structure_cleanup_report.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/structure_cleanup_report.md,archive stale/historical material
paper/references.bib,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/references.bib,archive stale/historical material
paper/scripts/analyze_experiment_risk_reduction.py,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/scripts/analyze_experiment_risk_reduction.py,archive stale/historical material
paper/scripts/analyze_latex_warnings.py,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/scripts/analyze_latex_warnings.py,archive stale/historical material
paper/scripts/analyze_structural_risk_reduction.py,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/scripts/analyze_structural_risk_reduction.py,archive stale/historical material
paper/scripts/audit_abstract_keywords_length.py,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/scripts/audit_abstract_keywords_length.py,archive stale/historical material
paper/scripts/audit_manuscript_text.py,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/scripts/audit_manuscript_text.py,archive stale/historical material
paper/scripts/build_anonymous_artifact.py,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/scripts/build_anonymous_artifact.py,archive stale/historical material
paper/scripts/build_paper_results_assets.py,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/scripts/build_paper_results_assets.py,archive stale/historical material
paper/scripts/final_layout_readability_audit.py,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/scripts/final_layout_readability_audit.py,archive stale/historical material
paper/scripts/make_pdf_contact_sheets.py,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/scripts/make_pdf_contact_sheets.py,archive stale/historical material
submission_package/ejco_source/sections/01_introduction.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/sections/01_introduction.tex,archive stale/historical material
submission_package/ejco_source/sections/02_related_work.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/sections/02_related_work.tex,archive stale/historical material
submission_package/ejco_source/sections/03_problem_definition.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/sections/03_problem_definition.tex,archive stale/historical material
submission_package/ejco_source/sections/04_algorithmic_framework.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/sections/04_algorithmic_framework.tex,archive stale/historical material
submission_package/ejco_source/sections/05_experimental_design.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/sections/05_experimental_design.tex,archive stale/historical material
submission_package/ejco_source/sections/06_results.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/sections/06_results.tex,archive stale/historical material
submission_package/ejco_source/sections/07_discussion.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/sections/07_discussion.tex,archive stale/historical material
submission_package/ejco_source/sections/08_conclusion.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/sections/08_conclusion.tex,archive stale/historical material
paper/source_material/README.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/source_material/README.md,archive stale/historical material
paper/source_material/bibtex/paper__source_material__extracted_archives__Fast_Local_Ratio_Cycle_Reduction_with_Topological_Add_Back_for_Weighted_Feedback_Arc_Sets_JOCO__references.bib,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/source_material/bibtex/paper__source_material__extracted_archives__Fast_Local_Ratio_Cycle_Reduction_with_Topological_Add_Back_for_Weighted_Feedback_Arc_Sets_JOCO__references.bib,archive stale/historical material
paper/source_material/bibtex/paper__source_material__extracted_archives__Incumbent_Protected_SCC_Neighborhood_Search_for_the_Weighted_Feedback_Arc_Set_Problem__cas-refs.bib,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/source_material/bibtex/paper__source_material__extracted_archives__Incumbent_Protected_SCC_Neighborhood_Search_for_the_Weighted_Feedback_Arc_Set_Problem__cas-refs.bib,archive stale/historical material
paper/source_material/bibtex/paper__source_material__extracted_archives__Incumbent_Protected_SCC_Neighborhood_Search_for_the_Weighted_Feedback_Arc_Set_Problem__references.bib,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/source_material/bibtex/paper__source_material__extracted_archives__Incumbent_Protected_SCC_Neighborhood_Search_for_the_Weighted_Feedback_Arc_Set_Problem__references.bib,archive stale/historical material
paper/submission_checklist_caie.md,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/submission_checklist_caie.md,archive stale/historical material
submission_package/ejco_source/tables/table_ablation.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_ablation.tex,archive stale/historical material
submission_package/ejco_source/tables/table_algorithm_components.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_algorithm_components.tex,archive stale/historical material
submission_package/ejco_source/tables/table_algorithm_invariants.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_algorithm_invariants.tex,archive stale/historical material
submission_package/ejco_source/tables/table_application_case.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_application_case.tex,archive stale/historical material
submission_package/ejco_source/tables/table_exact_validation.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_exact_validation.tex,archive stale/historical material
submission_package/ejco_source/tables/table_experiment_overview.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_experiment_overview.tex,archive stale/historical material
submission_package/ejco_source/tables/table_ipsns_budget_curve.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_ipsns_budget_curve.tex,archive stale/historical material
submission_package/ejco_source/tables/table_lolib_scope.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_lolib_scope.tex,archive stale/historical material
submission_package/ejco_source/tables/table_medium_mip_baseline.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_medium_mip_baseline.tex,archive stale/historical material
submission_package/ejco_source/tables/table_paired_sparse_tests.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_paired_sparse_tests.tex,archive stale/historical material
submission_package/ejco_source/tables/table_plain_local_search.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_plain_local_search.tex,archive stale/historical material
paper/tables/table_runtime_quality_tradeoff.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_runtime_quality_tradeoff.tex,archive stale/historical material
submission_package/ejco_source/tables/table_sparse_external_baselines.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_sparse_external_baselines.tex,archive stale/historical material
submission_package/ejco_source/tables/table_structural_diagnostic.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/tables/table_structural_diagnostic.tex,archive stale/historical material
submission_package/ejco_files_for_upload/title_page.pdf,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/title_page.pdf,archive stale/historical material
submission_package/ejco_source/title_page.tex,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/title_page.tex,archive stale/historical material
